     0.308594     0.452294    0.0782361  3.58904e-94
     0.310547     0.452778    0.0785014 -9.55641e-95
       0.3125     0.453262    0.0787628  2.54465e-95
     0.314453     0.453746    0.0790225 -6.77609e-96
     0.316406      0.45423    0.0792783  1.80446e-96
     0.318359     0.454714    0.0795325  -4.8054e-97
     0.320312     0.455199    0.0797828  1.27976e-97
     0.322266     0.455683    0.0800315 -3.40836e-98
     0.324219     0.456167    0.0802763  9.07774e-99
     0.326172     0.456652    0.0805194 -2.41783e-99
     0.328125     0.457137    0.0807587 6.44004e-100
     0.330078     0.457621    0.0809963-1.71541e-100
     0.332031     0.458106    0.0812301 4.56942e-101
     0.333984     0.458591    0.0814622-1.21722e-101
     0.335938     0.459076    0.0816905  3.2426e-102
     0.337891     0.459561    0.0819171-8.63836e-103
     0.339844     0.460046    0.0821399 2.30136e-103
     0.341797     0.460532     0.082361-6.13128e-104
      0.34375     0.461017    0.0825783 1.63355e-104
     0.345703     0.461502    0.0827939-4.35238e-105
     0.347656     0.461988    0.0830057 1.15967e-105
     0.349609     0.462473    0.0832159   -3.09e-106
     0.351562     0.462959    0.0834222 8.23369e-107
     0.353516     0.463444    0.0836269-2.19404e-107
     0.355469      0.46393    0.0838277 5.84665e-108
     0.357422     0.464416     0.084027-1.55805e-108
     0.359375     0.464902    0.0842223 4.15213e-109
     0.361328     0.465387    0.0844161-1.10655e-109
     0.363281     0.465873     0.084606 2.94908e-110
     0.365234     0.466359    0.0847943-7.85984e-111
     0.367188     0.466846    0.0849787 2.09485e-111
     0.369141     0.467332    0.0851615-5.58347e-112
     0.371094     0.467818    0.0853405 1.48822e-112
     0.373047     0.468304    0.0855179-3.96682e-113
        0.375     0.468791    0.0856915 1.05738e-113
     0.376953     0.469277    0.0858634-2.81857e-114
     0.378906     0.469763    0.0860315 7.51346e-115
     0.380859      0.47025     0.086198-2.00291e-115
     0.382812     0.470737    0.0863606 5.33944e-116
     0.384766     0.471223    0.0865217-1.42345e-116
     0.386719      0.47171    0.0866789 3.79487e-117
     0.388672     0.472197    0.0868345-1.01173e-117
     0.390625     0.472683    0.0869863 2.69738e-118
     0.392578      0.47317    0.0871365-7.19169e-119
     0.394531     0.473657    0.0872829 1.91748e-119
     0.396484     0.474144    0.0874276-5.11259e-120
     0.398438     0.474631    0.0875686 1.36321e-120
     0.400391     0.475118    0.0877079 -3.6349e-121
     0.402344     0.475605    0.0878434 9.69246e-122
     0.404297     0.476092    0.0879773-2.58456e-122
      0.40625      0.47658    0.0881074 6.89204e-123
     0.408203     0.477067    0.0882359-1.83789e-123
     0.410156     0.477554    0.0883606 4.90119e-124
     0.412109     0.478041    0.0884837-1.30705e-124
     0.414062     0.478529     0.088603 3.48573e-125
     0.416016     0.479016    0.0887207-9.29619e-126
     0.417969     0.479504    0.0888346 2.47928e-126
     0.419922     0.479991    0.0889468-6.61234e-127
     0.421875     0.480479    0.0890553 1.76358e-127
     0.423828     0.480966    0.0891622-4.70374e-128
     0.425781     0.481454    0.0892652 1.25459e-128
     0.427734     0.481941    0.0893667-3.34632e-129
     0.429688     0.482429    0.0894644 8.92573e-130
     0.431641     0.482917    0.0895604-2.38083e-130
     0.433594     0.483405    0.0896527 6.35072e-131
     0.435547     0.483892    0.0897434-1.69405e-131
       0.4375      0.48438    0.0898303 4.51894e-132
     0.439453     0.484868    0.0899156-1.20547e-132
     0.441406     0.485356    0.0899971 3.21577e-133
     0.443359     0.485844    0.0900769-8.57871e-134
     0.445312     0.486332     0.090153 2.28859e-134
     0.447266     0.486819    0.0902275 -6.1055e-135
     0.449219     0.487307    0.0902983 1.62886e-135
     0.451172     0.487795    0.0903674-4.34564e-136
     0.453125     0.488283    0.0904327  1.1594e-136
     0.455078     0.488771    0.0904964-3.09327e-137
     0.457031     0.489259    0.0905564 8.25301e-138
     0.458984     0.489748    0.0906147-2.20199e-138
     0.460938     0.490236    0.0906693 5.87523e-139
     0.462891     0.490724    0.0907223-1.56763e-139
     0.464844     0.491212    0.0907714 4.18281e-140
     0.466797       0.4917     0.090819 -1.1161e-140
      0.46875     0.492188    0.0908628 2.97812e-141
     0.470703     0.492676     0.090905-7.94677e-142
     0.472656     0.493164    0.0909435 2.12054e-142
     0.474609     0.493653    0.0909803-5.65861e-143
     0.476562     0.494141    0.0910133 1.51001e-143
     0.478516     0.494629    0.0910448-4.02957e-144
     0.480469     0.495117    0.0910725 1.07533e-144
     0.482422     0.495606    0.0910985 -2.8697e-145
     0.484375     0.496094    0.0911208 7.65835e-146
     0.486328     0.496582    0.0911415-2.04381e-146
     0.488281      0.49707    0.0911585  5.4545e-147
     0.490234     0.497559    0.0911738-1.45571e-147
     0.492188     0.498047    0.0911853  3.8851e-148
     0.494141     0.498535    0.0911953 -1.0369e-148
     0.496094     0.499023    0.0912014 2.76743e-149
     0.498047     0.499512     0.091206-7.38627e-150
          0.5          0.5    0.0912068 1.97142e-150
     0.501953     0.500488     0.091206-5.26187e-151
     0.503906     0.500977    0.0912014 1.40445e-151
     0.505859     0.501465    0.0911953 -3.7487e-152
     0.507812     0.501953    0.0911853  1.0006e-152
     0.509766     0.502441    0.0911738-2.67084e-153
     0.511719      0.50293    0.0911585 7.12921e-154
     0.513672     0.503418    0.0911415-1.90301e-154
     0.515625     0.503906    0.0911208  5.0798e-155
     0.517578     0.504394    0.0910985  -1.356e-155
     0.519531     0.504883    0.0910725 3.61973e-156
     0.521484     0.505371    0.0910448-9.66276e-157
     0.523438     0.505859    0.0910133 2.57947e-157
     0.525391     0.506347    0.0909803-6.88601e-158
     0.527344     0.506835    0.0909435 1.83827e-158
     0.529297     0.507324     0.090905-4.90748e-159
      0.53125     0.507812    0.0908628 1.31012e-159
     0.533203       0.5083     0.090819-3.49762e-160
     0.535156     0.508788    0.0907714 9.33767e-161
     0.537109     0.509276    0.0907223-2.49293e-161
     0.539062     0.509764    0.0906693  6.6556e-162
     0.541016     0.510252    0.0906147-1.77693e-162
     0.542969     0.510741    0.0905564 4.74416e-163
     0.544922     0.511229    0.0904964-1.26664e-163
     0.546875     0.511717    0.0904327 3.38184e-164
     0.548828     0.512205    0.0903674 -9.0294e-165
     0.550781     0.512693    0.0902983 2.41085e-165
     0.552734     0.513181    0.0902275-6.43704e-166
     0.554688     0.513668     0.090153 1.71873e-166
     0.556641     0.514156    0.0900769-4.58918e-167
     0.558594     0.514644    0.0899971 1.22537e-167
     0.560547     0.515132    0.0899156-3.27194e-168
       0.5625      0.51562    0.0898303 8.73672e-169
     0.564453     0.516108    0.0897434 -2.3329e-169
     0.566406     0.516595    0.0896527 6.22946e-170
     0.568359     0.517083    0.0895604-1.66345e-170
     0.570312     0.517571    0.0894644 4.44194e-171
     0.572266     0.518059    0.0893667-1.18616e-171
     0.574219     0.518546    0.0892652 3.16749e-172
     0.576172     0.519034    0.0891622-8.45852e-173
     0.578125     0.519521    0.0890553  2.2588e-173
     0.580078     0.520009    0.0889468-6.03208e-174
     0.582031     0.520496    0.0888346 1.61087e-174
     0.583984     0.520984    0.0887207-4.30189e-175
     0.585938     0.521471     0.088603 1.14885e-175
     0.587891     0.521959    0.0884837-3.06811e-176
     0.589844     0.522446    0.0883606 8.19379e-177
     0.591797     0.522933    0.0882359-2.18828e-177
      0.59375      0.52342    0.0881075  5.8442e-178
     0.595703     0.523908    0.0879773-1.56082e-178
     0.597656     0.524395    0.0878434 4.16854e-179
     0.599609     0.524882    0.0877079-1.11332e-179
     0.601562     0.525369    0.0875686 2.97346e-180
     0.603516     0.525856    0.0874276 -7.9416e-181
     0.605469     0.526343    0.0872829 2.12109e-181
     0.607422      0.52683    0.0871365-5.66517e-182
     0.609375     0.527317    0.0869863 1.51312e-182
     0.611328     0.527803    0.0868345-4.04144e-183
     0.613281      0.52829    0.0866789 1.07945e-183
     0.615234     0.528777    0.0865217-2.88321e-184
     0.617188     0.529263    0.0863606 7.70111e-185
     0.619141      0.52975     0.086198  -2.057e-185
     0.621094     0.530236    0.0860315  5.4944e-186
     0.623047     0.530723    0.0858634-1.46761e-186
        0.625     0.531209    0.0856915 3.92017e-187
     0.626953     0.531696    0.0855179-1.04714e-187
     0.628906     0.532182    0.0853405 2.79708e-188
     0.630859     0.532668    0.0851615-7.47158e-189
     0.632812     0.533154    0.0849787 1.99583e-189
     0.634766     0.533641    0.0847943-5.33136e-190
     0.636719     0.534127     0.084606 1.42416e-190
     0.638672     0.534613    0.0844161-3.80435e-191
     0.640625     0.535098    0.0842223 1.01627e-191
     0.642578     0.535584    0.0840269-2.71481e-192
     0.644531      0.53607    0.0838277 7.25228e-193
     0.646484     0.536556    0.0836269-1.93738e-193
     0.648438     0.537041    0.0834222 5.17556e-194
     0.650391     0.537527    0.0832159-1.38262e-194
     0.652344     0.538012    0.0830057 3.69365e-195
     0.654297     0.538498    0.0827939-9.86758e-196
      0.65625     0.538983    0.0825783 2.63615e-196
     0.658203     0.539469     0.082361-7.04258e-197
     0.660156     0.539954    0.0821399 1.88148e-197
     0.662109     0.540439    0.0819171-5.02654e-198
     0.664062     0.540924    0.0816905  1.3429e-198
     0.666016     0.541409    0.0814622-3.58774e-199
     0.667969     0.541894    0.0812301 9.58523e-200
     0.669922     0.542379    0.0809963-2.56087e-200
     0.671875     0.542863    0.0807587  6.8419e-201
     0.673828     0.543348    0.0805194-1.82797e-201
     0.675781     0.543832    0.0802763 4.88389e-202
     0.677734     0.544317    0.0800315-1.30487e-202
     0.679688     0.544801    0.0797828 3.48633e-203
     0.681641     0.545286    0.0795325-9.31486e-204
     0.683594      0.54577    0.0792783 2.48878e-204
     0.685547     0.546254    0.0790225-6.64968e-205
       0.6875     0.546738    0.0787628 1.77672e-205
     0.689453     0.547222    0.0785014-4.74723e-206
     0.691406     0.547706    0.0782361 1.26842e-206
     0.693359      0.54819    0.0779692-3.38917e-207
     0.695312     0.548673    0.0776984 9.05575e-208
     0.697266     0.549157     0.077426-2.41969e-208
     0.699219     0.549641    0.0771496 6.46544e-209
     0.701172     0.550124    0.0768716-1.72759e-209
     0.703125     0.550607    0.0765897  4.6162e-210
     0.705078     0.551091    0.0763061-1.23348e-210
     0.707031     0.551574    0.0760186 3.29599e-211
     0.708984     0.552057    0.0757295-8.80725e-212
     0.710938      0.55254    0.0754364 2.35342e-212
     0.712891     0.553023    0.0751417 -6.2887e-213
     0.714844     0.553505    0.0748431 1.68045e-213
     0.716797     0.553988    0.0745427-4.49049e-214
      0.71875      0.55447    0.0742385 1.19996e-214
     0.720703     0.554953    0.0739326-3.20656e-215
     0.722656     0.555435    0.0736228 8.56876e-216
     0.724609     0.555917    0.0733113-2.28981e-216
     0.726562       0.5564    0.0729959 6.11903e-217
     0.728516     0.556882    0.0726788 -1.6352e-217
     0.730469     0.557363    0.0723577 4.36979e-218
     0.732422     0.557845     0.072035-1.16776e-218
     0.734375     0.558327    0.0717084 3.12069e-219
     0.736328     0.558809      0.07138 -8.3397e-220
     0.738281      0.55929    0.0710477 2.22871e-220
     0.740234     0.559771    0.0707137-5.95606e-221
     0.742188     0.560253    0.0703758 1.59172e-221
     0.744141     0.560734    0.0700362-4.25382e-222
     0.746094     0.561215    0.0696926 1.13683e-222
     0.748047     0.561696    0.0693473-3.03817e-223
         0.75     0.562176    0.0689981 8.11956e-224
     0.751953     0.562657    0.0686471-2.16998e-224
     0.753906     0.563138    0.0682923 5.79939e-225
     0.755859     0.563618    0.0679356-1.54993e-225
     0.757812     0.564098    0.0675751 4.14233e-226
     0.759766     0.564579    0.0672128-1.10708e-226
     0.761719     0.565059    0.0668465 2.95881e-227
     0.763672     0.565539    0.0664785-7.90786e-228
     0.765625     0.566019    0.0661066  2.1135e-228
     0.767578     0.566498    0.0657329-5.64871e-229
     0.769531     0.566978    0.0653553 1.50973e-229
     0.771484     0.567457    0.0649759-4.03507e-230
     0.773438     0.567937    0.0645926 1.07846e-230
     0.775391     0.568416    0.0642074-2.88246e-231
     0.777344     0.568895    0.0638184 7.70414e-232
     0.779297     0.569374    0.0634275-2.05915e-232
      0.78125     0.569853    0.0630327 5.50368e-233
     0.783203     0.570331    0.0626362-1.47103e-233
     0.785156      0.57081    0.0622356 3.93182e-234
     0.787109     0.571288    0.0618333-1.05091e-234
     0.789062     0.571767     0.061427 2.80895e-235
     0.791016     0.572245    0.0610189-7.50799e-236
     0.792969     0.572723    0.0606069 2.00681e-236
     0.794922     0.573201     0.060193-5.36402e-237
     0.796875     0.573678    0.0597752 1.43376e-237
     0.798828     0.574156    0.0593556-3.83237e-238
     0.800781     0.574633     0.058932 1.02438e-238
     0.802734     0.575111    0.0585065-2.73814e-239
     0.804688     0.575588    0.0580771 7.31902e-240
     0.806641     0.576065    0.0576459-1.95638e-240
     0.808594     0.576542    0.0572107 5.22945e-241
     0.810547     0.577019    0.0567737-1.39785e-241
       0.8125     0.577495    0.0563327 3.73653e-242
     0.814453     0.577972    0.0558898-9.98802e-243
     0.816406     0.578448    0.0554429 2.66988e-243
     0.818359     0.578924    0.0549943-7.13686e-244
     0.820312       0.5794    0.0545416 1.90777e-244
     0.822266     0.579876     0.054087-5.09971e-245
     0.824219     0.580352    0.0536285 1.36323e-245
     0.826172     0.580828    0.0531681-3.64412e-246
     0.828125     0.581303    0.0527037 9.74138e-247
     0.830078     0.581778    0.0522374-2.60406e-247
     0.832031     0.582254    0.0517671 6.96118e-248
     0.833984     0.582729     0.051295-1.86088e-248
     0.835938     0.583203    0.0508188 4.97456e-249
     0.837891     0.583678    0.0503408-1.32982e-249
     0.839844     0.584153    0.0498587 3.55497e-250
     0.841797     0.584627    0.0493748-9.50343e-251
      0.84375     0.585101    0.0488868 2.54054e-251
     0.845703     0.585575    0.0483969-6.79165e-252
     0.847656     0.586049     0.047903 1.81563e-252
     0.849609     0.586523    0.0474072-4.85378e-253
     0.851562     0.586996    0.0469074 1.29759e-253
     0.853516      0.58747    0.0464056-3.46892e-254
     0.855469     0.587943    0.0458998 9.27372e-255
     0.857422     0.588416    0.0453921-2.47923e-255
     0.859375     0.588889    0.0448804 6.62799e-256
     0.861328     0.589362    0.0443667-1.77194e-256
     0.863281     0.589834     0.043849 4.73716e-257
     0.865234     0.590307    0.0433293-1.26645e-257
     0.867188     0.590779    0.0428056 3.38581e-258
     0.869141     0.591251      0.04228-9.05189e-259
     0.871094     0.591723    0.0417503 2.42001e-259
     0.873047     0.592195    0.0412186 -6.4699e-260
        0.875     0.592667    0.0406829 1.72974e-260
     0.876953     0.593138    0.0401452 -4.6245e-261
     0.878906     0.593609    0.0396034 1.23638e-261
     0.880859      0.59408    0.0390597-3.30552e-262
     0.882812     0.594551    0.0385119 8.83754e-263
     0.884766     0.595022    0.0379621-2.36279e-263
     0.886719     0.595493    0.0374083 6.31713e-264
     0.888672     0.595963    0.0368525-1.68895e-264
     0.890625     0.596433    0.0362925 4.51561e-265
     0.892578     0.596903    0.0357306-1.20731e-265
     0.894531     0.597373    0.0351646 3.22791e-266
     0.896484     0.597843    0.0345966-8.63033e-267
     0.898438     0.598312    0.0340245 2.30747e-267
     0.900391     0.598782    0.0334503-6.16943e-268
     0.902344     0.599251    0.0328721 1.64952e-268
     0.904297      0.59972    0.0322919-4.41033e-269
      0.90625     0.600188    0.0317075  1.1792e-269
     0.908203     0.600657    0.0311211-3.15286e-270
     0.910156     0.601125    0.0305306 8.42995e-271
     0.912109     0.601594    0.0299381-2.25396e-271
     0.914062     0.602062    0.0293414 6.02658e-272
     0.916016     0.602529    0.0287428-1.61138e-272
     0.917969     0.602997    0.0281399 4.30848e-273
     0.919922     0.603465     0.027535-1.15201e-273
     0.921875     0.603932     0.026926 3.08025e-274
     0.923828     0.604399    0.0263149-8.23607e-275
     0.925781     0.604866    0.0256997 2.20219e-275
     0.927734     0.605333    0.0250824-5.88835e-276
     0.929688     0.605799    0.0244609 1.57446e-276
     0.931641     0.606265    0.0238374-4.20992e-277
     0.933594     0.606731    0.0232097 1.12569e-277
     0.935547     0.607197      0.02258-3.00998e-278
       0.9375     0.607663     0.021946 8.04841e-279
     0.939453     0.608129      0.02131-2.15208e-279
     0.941406     0.608594    0.0206698 5.75453e-280
     0.943359     0.609059    0.0200275-1.53873e-280
     0.945312     0.609524     0.019381  4.1145e-281
     0.947266     0.609989    0.0187324-1.10021e-281
     0.949219     0.610453    0.0180796 2.94193e-282
     0.951172     0.610918    0.0174247 -7.8667e-283
     0.953125     0.611382    0.0167656 2.10356e-283
     0.955078     0.611846    0.0161044-5.62495e-284
     0.957031      0.61231    0.0154389 1.50413e-284
     0.958984     0.612773    0.0147713-4.02209e-285
     0.960938     0.613237    0.0140995 1.07553e-285
     0.962891       0.6137    0.0134256-2.87602e-286
     0.964844     0.614163    0.0127474 7.69068e-287
     0.966797     0.614625    0.0120671-2.05655e-287
      0.96875     0.615088    0.0113826  5.4994e-288
     0.970703      0.61555    0.0106959 -1.4706e-288
     0.972656     0.616012    0.0100049 3.93255e-289
     0.974609     0.616474    0.0093118-1.05161e-289
     0.976562     0.616936   0.00861441 2.81215e-290
     0.978516     0.617397   0.00791488-7.52011e-291
     0.980469     0.617859   0.00721105 2.01099e-291
     0.982422      0.61832   0.00650507-5.37773e-292
     0.984375      0.61878   0.00579479  1.4381e-292
     0.986328     0.619241   0.00508234-3.84576e-293
     0.988281     0.619701   0.00436559 1.02843e-293
     0.990234     0.620162   0.00364666-2.75025e-294
     0.992188     0.620622   0.00292342 7.35494e-295
     0.994141     0.621081   0.00219798-1.96756e-295
     0.996094     0.621541   0.00146823 5.28695e-296
     0.998047        0.622  0.000736281-1.50781e-296
            1     0.622459            0  7.5317e-297
